,BELL 230 A1 SA  |A___ROCOF____1R_.R,CHJO 500 A1 SA  |A___ROCOF____1R_.R,ECOL 500  A1 SA |A___ROCOF____1R_.R
1739,-5.587935447692871e-08,0.002563297748565674,0.00131288543343544
1740,0.001147594302892685,0.0036760233342647552,0.0014781765639781952
1741,0.002019926905632019,0.0026585161685943604,0.0018629059195518494
1742,0.0017090700566768646,0.0022964179515838623,0.0020869262516498566
1743,0.002970099449157715,0.0029015913605690002,0.003136005252599716
1744,0.0024513155221939087,0.0037494488060474396,0.0033617019653320312
1745,0.002117101103067398,0.0023542530834674835,0.002454109489917755
1746,0.002080947160720825,0.0010169483721256256,0.0012493506073951721
1747,0.002139229327440262,0.0011988356709480286,0.0015528872609138489
1748,0.0013603270053863525,0.00093044713139534,0.0022776424884796143
1749,0.0027793273329734802,0.0009036809206008911,0.001430511474609375
1750,0.00306079164147377,0.00046273693442344666,5.587935447692871e-08
1751,0.0019143708050251007,0.0,-0.0004498288035392761
1752,0.0025626271963119507,0.0008045509457588196,-0.0010109134018421173
1753,0.002529323101043701,0.0010000728070735931,0.0
1754,0.0011854246258735657,0.0006182491779327393,0.0005913153290748596
1755,0.0,0.0013533420860767365,0.0013366900384426117
1756,0.0,0.0016252510249614716,0.0007708556950092316
1757,-4.5709311962127686e-05,0.0005720369517803192,-7.78399407863617e-05
1758,-0.002283453941345215,-0.0007238611578941345,-0.0006707198917865753
1759,-0.0026418641209602356,-0.000406019389629364,0.0004974380135536194
1760,-0.0020194798707962036,0.00013422220945358276,0.0010347738862037659
1761,-0.0014311820268630981,0.0,0.0
1762,-0.0014825351536273956,-0.00022368505597114563,-0.00013668090105056763
1763,-0.0010677427053451538,-0.0022313185036182404,-0.0021934881806373596
1764,-0.0006825663149356842,-0.002113077789545059,-0.003313980996608734
1765,-0.0004960969090461731,0.0,-0.0007025711238384247
1766,0.0,0.0,0.0007677264511585236
1767,0.0001603737473487854,-0.0002211146056652069,0.0009425729513168335
1768,0.0001882016658782959,6.861984729766846e-05,-0.0004800036549568176
1769,0.002479981631040573,-0.00020848587155342102,-0.0016117841005325317
1770,0.004316065460443497,1.0114163160324097e-05,-0.0013255700469017029
1771,0.0029317662119865417,0.0014072656631469727,0.0015719980001449585
1772,0.0018706172704696655,0.0011789985001087189,0.003094654530286789
1773,0.0025321170687675476,-5.587935447692871e-08,0.0012508593499660492
1774,0.0030457600951194763,5.587935447692871e-08,0.0
1775,0.002046637237071991,-0.00111384317278862,-0.0009091570973396301
1776,0.0018871575593948364,-0.0009620189666748047,-0.0019883550703525543
1777,0.002325810492038727,-0.0002417340874671936,-5.587935447692871e-08
1778,0.00012449920177459717,-0.0005001761019229889,0.0012684054672718048
1779,-5.587935447692871e-08,-0.0012179464101791382,0.0010712631046772003
1780,0.0013973191380500793,-0.0014207325875759125,-0.0005292892456054688
1781,0.0025445781648159027,-0.001009628176689148,-0.0013431161642074585
1782,0.004039965569972992,0.0,-0.0007168203592300415
1783,0.003437977284193039,0.000616852194070816,0.0005945004522800446
1784,0.0038185156881809235,0.0013635680079460144,0.002690926194190979
1785,0.0015353970229625702,0.0022673048079013824,0.002924613654613495
1786,0.0010216422379016876,0.0021965056657791138,0.002862587571144104
1787,0.0014592893421649933,0.0017781369388103485,0.0014114566147327423
1788,-0.0009202770888805389,0.002336539328098297,0.0015194714069366455
1789,-0.001985393464565277,0.0031280703842639923,0.003663785755634308
1790,0.00035684555768966675,0.0032023340463638306,0.0037351995706558228
1791,0.0005817040801048279,0.0033732131123542786,0.003209095448255539
1792,-0.0018946453928947449,0.0021271035075187683,0.0008757971227169037
1793,-0.0011024996638298035,0.0018799491226673126,0.0
1794,-0.0007551535964012146,0.0027791596949100494,0.002182368189096451
1795,-0.0009225122630596161,0.0028348155319690704,0.0020249001681804657
1796,9.242445230484009e-05,0.002266913652420044,0.002169627696275711
1797,0.0,0.004186984151601791,0.0038544461131095886
1798,0.0001341104507446289,0.004984214901924133,0.00422794371843338
1799,0.0037463195621967316,0.004423856735229492,0.0038067810237407684
1800,0.0034116022288799286,0.004003867506980896,0.003479328006505966
1801,0.0024002976715564728,0.004794560372829437,0.004102382808923721
1802,0.004532095044851303,0.004786234349012375,0.005132351070642471
1803,0.004869271069765091,0.0019272230565547943,0.0016975589096546173
1804,0.004612170159816742,0.0015437789261341095,0.0011698342859745026
1805,0.0011278130114078522,0.0016196630895137787,0.0018453039228916168
1806,0.0015302561223506927,0.0017309188842773438,0.001370161771774292
1807,0.0018699467182159424,0.0017075054347515106,0.0013684853911399841
1808,0.000977497547864914,0.0014158152043819427,0.0006945803761482239
1809,0.002882871776819229,0.0011555291712284088,0.0013892725110054016
1810,0.006131753325462341,0.0011344626545906067,0.0014463812112808228
1811,0.006330404430627823,0.0009504519402980804,0.0010458379983901978
1812,0.006205681711435318,0.0024593621492385864,0.002643205225467682
1813,0.003621205687522888,0.002001095563173294,0.003376007080078125
1814,0.000978279858827591,0.0008224882185459137,0.001025274395942688
1815,-5.587935447692871e-08,0.0005551613867282867,-0.0004482083022594452
1816,0.0029655732214450836,0.0006305985152721405,-0.0007264316082000732
1817,0.0042756088078022,0.0,0.0015353970229625702
1818,0.0017444416880607605,0.0,0.0030485540628433228
1819,-0.0007068738341331482,0.0005869008600711823,0.003377683460712433
1820,-0.0013188645243644714,0.0005869008600711823,0.002009030431509018
1821,-0.0019296258687973022,0.0,-0.0005324743688106537
1822,-0.0030080415308475494,-0.0004688836634159088,-0.001605302095413208
1823,-0.0029194168746471405,-0.001028347760438919,-0.0014353170990943909
1824,0.0,6.437301635742188e-05,0.0004370883107185364
1825,0.0,0.00012874603271484375,5.587935447692871e-08
1826,-0.00043435022234916687,-0.0004950910806655884,-5.587935447692871e-08
1827,-0.0010569579899311066,-7.208436727523804e-06,-0.0008455663919448853
1828,-0.002305135130882263,0.000113658607006073,-0.0017897039651870728
1829,-0.0031121447682380676,-0.0005404092371463776,-0.0009521283209323883
1830,-0.003364104777574539,-0.0011403858661651611,5.587935447692871e-08
1831,-0.0031073950231075287,-0.0002170354127883911,-5.587935447692871e-08
1832,-0.0016263686120510101,0.0,0.0003592483699321747
1833,0.0008404254913330078,3.2410025596618652e-06,0.0006452947854995728
1834,0.00016015022993087769,7.789582014083862e-05,-0.0002034008502960205
1835,-0.001337975263595581,-0.0004188716411590576,-5.7220458984375e-05
1836,-0.0029579736292362213,-0.0001461803913116455,0.0
1837,-0.003195628523826599,-0.0012104026973247528,0.0
1838,-0.003552418202161789,-0.0006167404353618622,-0.000972747802734375
1839,-0.0011782161891460419,0.0004927441477775574,-0.003032684326171875
1840,0.001200065016746521,6.280839443206787e-05,-0.00292779877781868
1841,0.0008662976324558258,-0.001483038067817688,-0.0022633932530879974
1842,-0.0009998492896556854,-0.002476293593645096,-0.0009027868509292603
1843,-0.0009591691195964813,-0.0016689486801624298,0.0
1844,-0.0005467794835567474,-0.0003059953451156616,0.0
1845,0.0005300715565681458,0.001260470598936081,0.0002956017851829529
1846,0.0007454864680767059,0.0014249235391616821,0.0005435943603515625
1847,0.0013994984328746796,0.0,0.0004069134593009949
1848,0.0013422779738903046,-0.0009671598672866821,5.7220458984375e-05
1849,0.001201685518026352,-0.001827143132686615,0.0
1850,0.0010506436228752136,-0.002451706677675247,0.0
1851,-0.00029884278774261475,-0.001769084483385086,-0.00034013763070106506
1852,0.002812519669532776,-0.0005411915481090546,-0.00109037384390831
1853,0.003370419144630432,-0.00038545578718185425,-0.0019804760813713074
1854,0.0037360936403274536,-9.454786777496338e-05,-0.0009313970804214478
1855,0.002528764307498932,0.0,-0.00021938234567642212
1856,0.001721307635307312,0.0,-0.00022251158952713013
1857,0.0024708732962608337,0.0011722370982170105,0.0
1858,0.0018954277038574219,0.0024326518177986145,0.00018753111362457275
1859,0.0005571171641349792,0.003085155040025711,0.0006866455078125
1860,0.0014034658670425415,0.002507362514734268,0.0019232556223869324
1861,0.00275295227766037,0.0013533979654312134,0.0016212277114391327
1862,0.0025328435003757477,0.00017646700143814087,5.587935447692871e-08
1863,0.00012153759598731995,0.0004322826862335205,0.0
1864,2.4028122425079346e-06,0.00043395906686782837,0.0014209561049938202
1865,0.0019026361405849457,0.0005046464502811432,0.0013001449406147003
1866,0.002113133668899536,0.002116318792104721,0.0024382397532463074
1867,0.0018724054098129272,0.00273311510682106,0.0047175027430057526
1868,0.0004108250141143799,0.0023198314011096954,0.004237499088048935
1869,0.0018374808132648468,0.0028307363390922546,0.003557223826646805
1870,0.0016363151371479034,0.003250502049922943,0.0029405392706394196
1871,0.0015536695718765259,0.0033648312091827393,0.003544427454471588
1872,0.0012819282710552216,0.001652296632528305,0.002231597900390625
1873,0.002343636006116867,0.0010204128921031952,0.001255720853805542
1874,0.0021401792764663696,0.0008757412433624268,0.0012683495879173279
1875,-1.9837170839309692e-05,0.00017412006855010986,0.0006389245390892029
1876,-0.0009560398757457733,-0.0008177384734153748,0.0002479925751686096
1877,-0.00027101486921310425,0.00022251158952713013,0.0011348538100719452
1878,-0.002410411834716797,0.0014797970652580261,0.0012779049575328827
1879,-0.0006270222365856171,0.0015917792916297913,0.0015132129192352295
1880,-0.0014599598944187164,0.0015187449753284454,0.0033537670969963074
1881,-0.002856999635696411,0.0017396919429302216,0.0017515942454338074
1882,-0.002739429473876953,0.0010394677519798279,0.0
1883,0.0,0.0009505078196525574,-5.587935447692871e-08
1884,0.0,0.0012906454503536224,0.00120481476187706
1885,0.0011896714568138123,0.00228317454457283,0.0027084723114967346
1886,0.0021314620971679688,0.0019074417650699615,0.0033600255846977234
1887,0.0013510510325431824,0.002507362514734268,0.003655850887298584
1888,0.0021362677216529846,0.0022117048501968384,0.0013478100299835205
1889,0.0023682229220867157,0.001715831458568573,0.0002479925751686096
1890,0.004564952105283737,0.0024374015629291534,0.001141224056482315
1891,0.0031614303588867188,0.0033323653042316437,0.003077220171689987
1892,0.003081187605857849,0.002286359667778015,0.0033283140510320663
1893,0.003995932638645172,0.0015346705913543701,0.0018215272575616837
1894,0.0031287968158721924,0.001607704907655716,0.0022283848375082016
1895,0.004302654415369034,0.0011611450463533401,0.001805601641535759
1896,0.0031177327036857605,0.000514201819896698,0.000626295804977417
1897,0.002697296440601349,0.0009203050285577774,0.0016307830810546875
1898,0.002353973686695099,0.0012182816863059998,0.0017165858298540115
1899,5.587935447692871e-08,0.0016101077198982239,0.001061791554093361
1900,0.0006421096622943878,0.0022554583847522736,0.0010013021528720856
1901,0.0014702416956424713,0.0028260424733161926,0.0012397952377796173
1902,0.0028450973331928253,0.0036589521914720535,0.0013256259262561798
1903,0.0033879373222589493,0.0038941483944654465,0.0008678063750267029
1904,0.003809938207268715,0.003779735416173935,0.0011857599020004272
1905,0.006945943459868431,0.00332515686750412,0.001347893849015236
1906,0.003050984814763069,0.0030661001801490784,0.001061735674738884
1907,-0.0008225440979003906,0.0031518470495939255,0.0019327551126480103
1908,-0.0025725457817316055,0.003034248948097229,0.00275295227766037
1909,-0.001567220315337181,0.0026067718863487244,0.0032011885195970535
1910,0.003101024776697159,0.0024493318051099777,0.0036779791116714478
1911,0.00470481812953949,0.0025335699319839478,0.004351967945694923
1912,0.0017881393432617188,0.002292003482580185,0.0034205149859189987
1913,-0.0019057653844356537,0.0017340760678052902,0.00206630676984787
1914,-0.0014623068273067474,0.0011412519961595535,0.0015957746654748917
1915,-0.0014146417379379272,0.0009043794125318527,0.0008392240852117538
1916,0.0018183700740337372,0.0016514584422111511,0.0002447795122861862
1917,0.004784278571605682,0.0020885467529296875,0.0011730194091796875
1918,0.0021561048924922943,0.0018326472491025925,0.0010427087545394897
1919,0.00394502654671669,0.0020408816635608673,0.0007851887494325638
1920,0.005230894312262535,0.0028800778090953827,0.0007661338895559311
1921,0.006462698802351952,0.0033299345523118973,0.0010204128921031952
1922,0.007328996434807777,0.001233397051692009,0.0017674919217824936
1923,0.005741128697991371,0.0,0.0011539086699485779
1924,0.005032215267419815,0.0,0.0007088854908943176
1925,0.004652375355362892,0.0006040278822183609,0.0011285394430160522
1926,0.004223166033625603,0.0016546156257390976,0.0013891886919736862
1927,0.0024254992604255676,0.002115536481142044,0.0014877039939165115
1928,0.0024732202291488647,0.001373291015625,0.0011412519961595535
1929,0.0020822323858737946,0.0002670474350452423,0.0015545077621936798
1930,0.00047835521399974823,-0.001001385971903801,0.0008360389620065689
1931,-0.0028578098863363266,-0.0010792259126901627,0.0013605505228042603
1932,-0.0020456314086914062,0.00010334886610507965,0.0019455235451459885
1933,-0.0002686399966478348,0.00018753111362457275,0.0007406808435916901
1934,-6.342306733131409e-06,0.0,0.0
1935,-0.003431662917137146,0.0,0.0
1936,-0.004649162292480469,-0.0014400389045476913,-0.0020154286175966263
1937,-0.004448834806680679,-0.003935527056455612,-0.0025908183306455612
1938,-0.006750449538230896,-0.0032313354313373566,-0.0012143421918153763
1939,-0.004507731646299362,-0.002339668571949005,-0.0015481095761060715
1940,-0.003064451739192009,-0.0020376965403556824,-0.0012874603271484375
1941,-0.00122864730656147,-0.0023746490478515625,-0.00027978792786598206
1942,-0.002225227653980255,-0.0018787477165460587,-0.0011252984404563904
1943,-0.002735462039709091,-0.0006214622408151627,-0.0023778341710567474
1944,-0.0018469803035259247,-0.001603793352842331,-0.0006612483412027359
1945,-0.0020789634436368942,-0.0021091941744089127,0.0020059291273355484
1946,0.0013367179781198502,-0.0019613932818174362,0.0012842752039432526
1947,0.00021773390471935272,-0.002231597900390625,-0.0010585784912109375
1948,-0.0024270638823509216,-0.0024159718304872513,-0.0020122434943914413
1949,-0.003356924280524254,-0.0023571867495775223,-0.002428712323307991
1950,-0.0009203050285577774,-0.0007915310561656952,-0.00365573912858963
1951,0.0,0.0,-0.0021934323012828827
1952,0.0009568501263856888,2.7939677238464355e-08,-0.00010491348803043365
1953,0.0024270638823509216,0.0002940371632575989,0.0013891886919736862
1954,0.0031900685280561447,0.0004466157406568527,-0.0006071850657463074
1955,0.0017023086547851562,0.00021935440599918365,-0.0017611216753721237
1956,0.0,0.0005372241139411926,-0.0007788464426994324
1957,0.0014511588960886002,0.0017309188842773438,0.0013828184455633163
1958,0.0,0.0026591867208480835,0.0018120277673006058
1959,0.0,0.0013255700469017029,0.0
1960,-0.0003782752901315689,0.0010173115879297256,-2.7939677238464355e-08
1961,-2.7939677238464355e-08,0.0020773988217115402,-0.0008932594209909439
1962,-0.0004990585148334503,0.002430276945233345,-0.0007788464426994324
1963,-0.0007406808435916901,0.001942310482263565,2.7939677238464355e-08
1964,-0.0006977934390306473,0.0021028518676757812,0.0008360389620065689
1965,-0.0012207124382257462,0.0026750564575195312,0.0025844480842351913
1966,-0.0021012313663959503,0.002536782994866371,0.0028387829661369324
1967,-0.002175997942686081,0.0020742136985063553,0.0016688928008079529
1968,-0.0010490231215953827,0.0014336686581373215,0.001716669648885727
1969,0.0002384372055530548,0.0009902659803628922,0.0027497392147779465
1970,-0.00015101395547389984,0.00020823441445827484,0.002021798864006996
1971,-1.751817762851715e-05,0.0003893952816724777,0.0003051571547985077
1972,-0.0010013580322265625,0.0,0.0
1973,-0.0006373599171638489,-0.0008264835923910141,-0.0007279403507709503
1974,7.152557373046875e-05,-0.0019280612468719482,-0.001748437061905861
1975,0.0001478288322687149,-0.002037612721323967,0.0
1976,0.002827690914273262,-0.0011714547872543335,0.0
1977,0.0048939138650894165,-0.000883759930729866,-0.00011444091796875
1978,0.005946150049567223,0.0,0.0005276966840028763
1979,0.006761541590094566,0.0004959013313055038,0.0011698342859745026
1980,0.005364418029785156,0.00045617111027240753,0.0006739608943462372
1981,0.006136894226074219,-0.0010792259126901627,0.0009123142808675766
1982,0.0049511343240737915,-0.0005117990076541901,0.001227082684636116
1983,0.0016196910291910172,0.0004974938929080963,0.0
1984,0.0,0.0003560353070497513,0.0
1985,-2.7939677238464355e-08,-4.777684807777405e-06,-0.00021935440599918365
1986,0.0004434864968061447,0.0008932873606681824,0.0007279682904481888
1987,-0.0003703683614730835,0.0013129133731126785,0.0010712631046772003
1988,0.0,0.00041797757148742676,0.0027752481400966644
1989,0.00035128556191921234,0.0,0.003153439611196518
1990,0.0011380389332771301,0.0014384742826223373,0.0022507086396217346
1991,0.00048005953431129456,0.00260193832218647,0.002110786736011505
1992,-0.000424431636929512,0.0026242341846227646,0.00269254669547081
1993,0.0003290455788373947,0.0017913244664669037,0.00263214111328125
1994,0.00047363340854644775,0.0021282490342855453,0.0
1995,0.001171426847577095,0.0014511868357658386,0.0
1996,0.00094573013484478,0.0012969877570867538,0.0005785748362541199
1997,0.0009441934525966644,0.0014241412281990051,0.0
1998,0.0012620072811841965,0.0022300053387880325,0.0
1999,0.0018453598022460938,0.003693932667374611,0.0017325114458799362
2000,0.002206144854426384,0.0048891641199588776,0.003973608836531639
2001,0.0024588871747255325,0.005189571529626846,0.00521661713719368
2002,0.003768615424633026,0.006003370508551598,0.006100349128246307
2003,0.005844393745064735,0.00560123473405838,0.006955442950129509
2004,0.005990713834762573,0.005621910095214844,0.006758356466889381
2005,0.004301061853766441,0.003870343789458275,0.0048065464943647385
2006,0.005049705505371094,0.0021727848798036575,0.0029977038502693176
2007,0.005807848647236824,0.0024588871747255325,0.00262577086687088
2008,0.00538509339094162,0.0024763774126768112,0.0018469523638486862
2009,0.0033632945269346237,0.0021251197904348373,0.001465464010834694
2010,0.004598284140229225,0.0035842135548591614,0.00125885009765625
2011,0.005021123215556145,0.0043789297342300415,0.0021267402917146683
2012,0.0030120089650154114,0.004383707419037819,0.00302312895655632
2013,0.0018834974616765976,0.0037050526589155197,0.003410959616303444
2014,0.0026035308837890625,0.003995904698967934,0.004558553919196129
2015,0.0023285485804080963,0.003695497289299965,0.003986377269029617
2016,0.0018262770026922226,0.001829434186220169,0.004393262788653374
2017,0.0016880035400390625,0.000972747802734375,0.0035317987203598022
2018,0.00257810577750206,0.0010204408317804337,0.0030390266329050064
2019,0.0023746490478515625,0.0023301411420106888,0.002384176477789879
2020,-0.00012396834790706635,0.002883290871977806,0.001316070556640625
2021,-0.0010553933680057526,0.0014162063598632812,0.0008233264088630676
2022,-0.0009536650031805038,0.0,7.946044206619263e-05
2023,-0.00012240372598171234,-0.0003306102007627487,-0.0006707478314638138
2024,0.0,0.0008058361709117889,0.0011444091796875
2025,-0.0011396314948797226,0.002199830487370491,0.0012016575783491135
2026,-0.0017277617007493973,0.0019327551126480103,0.0015036296099424362
2027,-0.0031042098999023438,-0.00023840926587581635,-8.58306884765625e-05
2028,-0.0023635011166334152,-0.0023841485381126404,-0.0008614920079708099
2029,-0.002052001655101776,-0.0023254193365573883,0.0003941729664802551
2030,-8.898787200450897e-05,0.0,0.0010013580322265625
2031,0.0002542790025472641,0.001201629638671875,0.001376476138830185
2032,0.001201629638671875,0.0023508165031671524,0.0011157989501953125
2033,0.0037257280200719833,0.0036176014691591263,0.0011507794260978699
2034,0.0019629858434200287,0.0027052871882915497,0.0013573653995990753
2035,-0.0012938305735588074,0.0009266473352909088,0.0004513934254646301
2036,-0.0023428816348314285,0.0002193264663219452,0.0018533505499362946
2037,0.0016307830810546875,0.0022363755851984024,0.002164822071790695
2038,0.005002012476325035,0.0016514584422111511,0.0019168853759765625
2039,0.005246791988611221,0.0013891607522964478,0.0021680351346731186
2040,0.0008885376155376434,0.003064507618546486,0.0029913336038589478
2041,-0.0014162063598632812,0.002393703907728195,0.002536782994866371
2042,4.291534423828125e-05,0.00211397185921669,0.0022760778665542603
2043,0.000546751543879509,0.00192166306078434,0.0024827755987644196
2044,0.0030867476016283035,0.0017817970365285873,0.0023491960018873215
2045,0.0016768835484981537,0.0017595011740922928,0.0006389804184436798
2046,0.000977497547864914,0.0004498288035392761,0.0
2047,-0.0007963087409734726,0.0,-2.7939677238464355e-08
2048,-0.0022904109209775925,-0.0004355236887931824,0.00018758699297904968
2049,-0.0011523719877004623,-0.0008662696927785873,0.0
2050,0.002091759815812111,-0.0002654269337654114,-3.18232923746109e-05
2051,0.002290382981300354,0.0,0.0005563069134950638
2052,0.001028403639793396,0.0,-0.0007661059498786926
2053,0.00034807249903678894,0.0006485078483819962,-0.001172991469502449
2054,0.004032449796795845,0.00021298415958881378,-0.0006421376019716263
2055,0.0031470973044633865,-2.7017667889595032e-05,0.0004800036549568176
2056,0.0025479309260845184,-0.0001653190702199936,6.356276571750641e-05
2057,0.002606688067317009,0.0006087776273488998,0.00012081116437911987
2058,0.0032011885195970535,0.0006500724703073502,-0.0005213543772697449
2059,0.0032393261790275574,3.1851232051849365e-06,-0.0006357673555612564
2060,0.0028975680470466614,-0.0002193264663219452,-0.0002002716064453125
2061,0.0032901763916015625,-4.1350722312927246e-05,0.0
2062,0.00025908462703227997,0.0,0.0002797320485115051
2063,-0.0006071850657463074,0.0,0.0009028147906064987
2064,-0.0010855961591005325,0.0019804760813713074,0.0012111570686101913
2065,0.0005388446152210236,0.0027068518102169037,0.0024382397532463074
2066,0.0015226565301418304,0.0030072592198848724,0.0015354249626398087
2067,0.0019328109920024872,0.0025335699319839478,0.0007661059498786926
2068,0.0018724054098129272,0.0025876611471176147,0.0011380389332771301
2069,0.0008662417531013489,0.002102823927998543,0.001052236184477806
2070,-0.0010697264224290848,2.7939677238464355e-08,0.0011730194091796875
2071,-0.0002781674265861511,0.0,0.0001907162368297577
2072,0.0007613562047481537,-0.000457763671875,-0.0002479366958141327
2073,0.00014307908713817596,-0.001085624098777771,-0.0018724054098129272
2074,0.0,-0.0012079998850822449,-0.0014781765639781952
2075,-5.587935447692871e-08,-0.001401873305439949,-0.00125885009765625
2076,-0.0023730285465717316,-0.0020678993314504623,-0.0003719329833984375
2077,-0.0012810900807380676,-0.00166257843375206,0.0009568501263856888
2078,-0.0009711552411317825,-0.0007502082735300064,0.0007915589958429337
2079,-0.0026543810963630676,-0.0006119348108768463,-0.0008869171142578125
2080,-0.002841940149664879,-0.00012240372598171234,-0.0015068147331476212
2081,-0.0033473968505859375,0.00032745301723480225,-0.0006770901381969452
2082,-0.001538638025522232,-1.7490237951278687e-05,0.00017163343727588654
2083,2.7939677238464355e-08,-2.7939677238464355e-08,0.0
2084,0.0022061727941036224,2.7939677238464355e-08,3.816559910774231e-05
2085,0.00352383591234684,0.0011316966265439987,0.0014813616871833801
2086,0.0038051046431064606,0.0013335328549146652,0.0009282678365707397
2087,0.0012143701314926147,0.0013271905481815338,0.0
2088,0.0012493226677179337,0.0010029785335063934,-0.0008551497012376785
2089,0.0023905467242002487,0.0,-0.00028928741812705994
2090,0.0,0.0,0.0002447795122861862
2091,-2.7939677238464355e-08,-0.0002972222864627838,5.087815225124359e-05
2092,-0.0004800036549568176,-0.0014702696353197098,-0.00016213394701480865
2093,-0.0018866825848817825,-0.0026845838874578476,0.0
2094,-0.003209095448255539,-0.0026035308837890625,-0.00043231062591075897
2095,-0.0032425113022327423,-0.00243346206843853,-0.0012906454503536224
2096,-0.0037558749318122864,-0.0027052592486143112,-0.0013319682329893112
2097,-0.0033362768590450287,-0.0018993951380252838,-0.0009791180491447449
2098,-0.0031614303588867188,-0.0004418659955263138,-0.0014591217041015625
2099,-0.00108400359749794,-1.7490237951278687e-05,-0.0007597357034683228
2100,4.132278263568878e-05,-0.0002511218190193176,-0.000858306884765625
2101,0.0008996296674013138,-0.00020979903638362885,-0.0008392520248889923
2102,0.0007645413279533386,-2.7939677238464355e-08,-0.0007915310561656952
2103,0.0002002716064453125,0.0,-0.000597657635807991
2104,-0.0011491868644952774,-0.0010760407894849777,-0.0028673652559518814
2105,-0.0015338324010372162,-0.0008710473775863647,-0.0015386100858449936
2106,0.0009012501686811447,0.0002734176814556122,2.86102294921875e-05
2107,0.003927536308765411,0.0008503440767526627,0.000886945053935051
2108,0.003460245206952095,0.00099976547062397,0.0006008148193359375
2109,0.0035651586949825287,0.0011126138269901276,6.990507245063782e-05
2110,0.0037415698170661926,0.0010077282786369324,0.00021935440599918365
2111,0.00228244811296463,0.0027624517679214478,0.0016180705279111862
2112,0.0022999662905931473,0.0032615941017866135,0.0036811642348766327
2113,0.0046364497393369675,0.0033108238130807877,0.0035604089498519897
2114,0.007074661552906036,0.0025494955480098724,0.0025494955480098724
2115,0.003995904698967934,0.0047477055341005325,0.006475439295172691
2116,0.005157776176929474,0.007656393572688103,0.004711160436272621
2117,0.0027100369334220886,0.0009600631892681122,-0.0004164688289165497
2118,-8.108094334602356e-05,0.0002463441342115402,0.0
2119,-0.00017641112208366394,0.003973664715886116,0.0027815625071525574
2120,0.0018755346536636353,0.005941372364759445,0.0064404867589473724
2121,0.0010395236313343048,0.004889192059636116,0.006087608635425568
2122,0.0021091941744089127,0.0030326563864946365,0.0038051605224609375
2123,0.0007788185030221939,7.789582014083862e-05,-0.00257173553109169
2124,-0.002341233193874359,-0.004585571587085724,-0.0061511993408203125
2125,-0.0021823402494192123,-0.00538509339094162,-0.006373710930347443
2126,-0.0035921763628721237,-0.00544549897313118,-0.003862408921122551
2127,-0.00313756987452507,-0.0003560073673725128,0.0010681338608264923
2128,-0.0017039012163877487,0.0010967161506414413,0.0023301411420106888
2129,-0.0027894973754882812,-0.0013287831097841263,0.00189146026968956
2130,-0.00466187484562397,-0.0009536929428577423,-0.0011221691966056824
2131,-0.005923938006162643,-0.00030197203159332275,0.0
2132,-0.0023650936782360077,-0.0003338232636451721,0.0
2133,-0.001866007223725319,-0.0010363105684518814,0.0015862751752138138
2134,-0.0020440388470888138,-0.0006325822323560715,0.0036780070513486862
2135,0.000859871506690979,0.000718412920832634,0.0030231568962335587
2136,0.0007073208689689636,0.0,0.001118956133723259
2137,-0.0016482733190059662,2.7939677238464355e-08,0.0
2138,-0.0010585784912109375,-0.0001812167465686798,2.7939677238464355e-08
2139,-0.0011237617582082748,-0.0015068147331476212,-0.0016752909868955612
2140,-0.00048634596168994904,-0.0024286843836307526,-0.00210760161280632
2141,-7.946044206619263e-05,-0.0014686491340398788,-0.0009632203727960587
2142,-2.7939677238464355e-08,-0.0011316966265439987,-0.0012747477740049362
2143,0.0,-0.0013001728802919388,-0.0020567793399095535
2144,0.0010808464139699936,-0.001430511474609375,-0.0028355978429317474
2145,-0.0005801673978567123,-0.0023650936782360077,-0.003124857321381569
2146,-0.00014623627066612244,-0.000543622300028801,-0.0020440388470888138
2147,0.0015830900520086288,0.0,0.00023206695914268494
2148,0.002218913286924362,0.00025433488190174103,0.0018819328397512436
2149,8.58306884765625e-05,-0.0003147125244140625,0.0005658343434333801
2150,6.359070539474487e-05,-0.000912398099899292,-0.0013097282499074936
2151,0.0007549580186605453,-0.001627570018172264,-0.0015576649457216263
2152,-0.0014400389045476913,-0.0013860035687685013,-0.0016657356172800064
2153,-0.001750001683831215,0.00022569671273231506,-0.0015227403491735458
2154,-0.0016752909868955612,0.0005785748362541199,-0.00043546780943870544
2155,0.00025430694222450256,0.0015862472355365753,0.0011825468391180038
2156,0.0008758250623941422,0.000543622300028801,0.0009822752326726913
2157,0.0,0.0,1.9082799553871155e-05
2158,0.0014782045036554337,-0.00011762604117393494,-0.00021616928279399872
2159,0.004912996664643288,0.00031152740120887756,-8.901581168174744e-05
2160,0.003765430301427841,9.854324162006378e-05,0.00026067718863487244
2161,0.0023110583424568176,0.0009791180491447449,0.0010458659380674362
2162,0.002563800662755966,0.0016307830810546875,0.0014972593635320663
2163,0.00251132994890213,0.0014019012451171875,0.0010458659380674362
2164,5.7220458984375e-05,0.0018151570111513138,0.0010808184742927551
2165,0.00108400359749794,0.0022411253303289413,0.0008805748075246811
2166,0.0015481654554605484,0.002193460240960121,0.0008551217615604401
2167,-0.0004641339182853699,0.001923227682709694,0.0008201412856578827
2168,-0.0010554492473602295,0.0027243420481681824,0.0016562361270189285
2169,-0.0007057003676891327,0.003283834084868431,0.00229518860578537
2170,0.0006199255585670471,0.0018310546875,0.002441396936774254
